"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","ICMP Type","Length","Flags"
"1977","41.047775","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"1978","41.047999","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"1979","41.048368","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"1980","41.048390","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"1981","41.059389","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"1982","41.062246","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"1983","41.062284","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"1984","41.077554","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"1985","41.077668","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"1986","41.077708","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"1987","41.077876","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"1988","41.078120","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"1989","41.078144","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"1990","41.078494","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"1991","41.084306","18.161.229.62","192.168.42.42","443","51967","TLSv1.3","","1424","0x010"
"1992","41.084402","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"1993","41.087792","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"1994","41.087998","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"1995","41.088037","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"1996","41.088369","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"1997","41.088619","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"1998","41.088655","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"1999","41.100296","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2000","41.100497","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2001","41.100536","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2002","41.108292","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2003","41.108501","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2004","41.108537","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2005","41.108751","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2006","41.108995","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2007","41.109020","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2008","41.111646","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2009","41.121804","192.168.42.42","192.168.42.129","57574","53","DNS","","78",""
"2010","41.129020","18.161.229.62","192.168.42.42","443","51967","TLSv1.3","","1424","0x018"
"2011","41.129098","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2012","41.129202","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2013","41.129495","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2014","41.129518","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2015","41.147421","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2016","41.147623","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2017","41.147663","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2018","41.147754","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2019","41.148122","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2020","41.148148","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2021","41.148369","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2022","41.148618","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2023","41.148645","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2024","41.158427","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2025","41.161147","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2026","41.161210","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2027","41.161273","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2028","41.161498","18.161.229.62","192.168.42.42","443","51967","TLSv1.3","","1424","0x018"
"2029","41.161526","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2030","41.161869","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2031","41.163500","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2032","41.163534","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2033","41.185165","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2034","41.185881","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2035","41.185922","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2036","41.185968","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2037","41.186125","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2038","41.186149","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2039","41.188869","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2040","41.189245","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2041","41.189273","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2042","41.189494","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2043","41.199420","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2044","41.199516","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2045","41.199653","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2046","41.199995","18.161.229.62","192.168.42.42","443","51967","TLSv1.3","","1424","0x018"
"2047","41.200023","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2048","41.208303","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2049","41.208626","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2050","41.208670","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2051","41.208996","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2052","41.219675","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2053","41.219777","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2054","41.219850","44.209.129.182","192.168.42.42","443","51965","TLSv1.2","","312","0x018"
"2055","41.220005","44.209.129.182","192.168.42.42","443","51965","TLSv1.2","","123","0x018"
"2056","41.220028","192.168.42.42","44.209.129.182","51965","443","TCP","","54","0x010"
"2057","41.220250","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2058","41.225043","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2059","41.225134","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2060","41.225377","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2061","41.233926","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2062","41.234027","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2063","41.234096","44.209.129.182","192.168.42.42","443","51970","TCP","","54","0x010"
"2064","41.234370","44.209.129.182","192.168.42.42","443","51970","TLSv1.2","","1424","0x010"
"2065","41.234838","192.168.42.42","192.168.42.129","57574","53","DNS","","78",""
"2066","41.236261","44.209.129.182","192.168.42.42","443","51970","TCP","","1424","0x010"
"2067","41.236318","192.168.42.42","44.209.129.182","51970","443","TCP","","54","0x010"
"2068","41.236500","44.209.129.182","192.168.42.42","443","51970","TCP","","1424","0x010"
"2069","41.249422","44.209.129.182","192.168.42.42","443","51970","TLSv1.2","","1343","0x018"
"2070","41.249517","192.168.42.42","44.209.129.182","51970","443","TCP","","54","0x010"
"2071","41.249641","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2072","41.249995","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2073","41.250020","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2074","41.253774","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2075","41.263295","44.209.129.182","192.168.42.42","443","51969","TCP","","54","0x010"
"2076","41.263502","18.161.229.62","192.168.42.42","443","51967","TLSv1.3","","1424","0x018"
"2077","41.263548","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2078","41.263781","192.168.42.42","44.209.129.182","51970","443","TLSv1.2","","180","0x018"
"2079","41.263874","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2080","41.265251","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2081","41.265280","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2082","41.265746","44.209.129.182","192.168.42.42","443","51969","TLSv1.2","","1424","0x010"
"2083","41.282656","44.209.129.182","192.168.42.42","443","51969","TCP","","1424","0x010"
"2084","41.282741","192.168.42.42","44.209.129.182","51969","443","TCP","","54","0x010"
"2085","41.282879","44.209.129.182","192.168.42.42","443","51969","TCP","","1424","0x010"
"2086","41.301539","44.209.129.182","192.168.42.42","443","51969","TLSv1.2","","1343","0x018"
"2087","41.301621","192.168.42.42","44.209.129.182","51969","443","TCP","","54","0x010"
"2088","41.301684","44.209.129.182","192.168.42.42","443","51964","TLSv1.2","","312","0x018"
"2089","41.301881","44.209.129.182","192.168.42.42","443","51964","TLSv1.2","","123","0x018"
"2090","41.301903","192.168.42.42","44.209.129.182","51964","443","TCP","","54","0x010"
"2091","41.301944","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2092","41.302124","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2093","41.302148","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2094","41.302181","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2095","41.302371","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2096","41.302392","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2097","41.303373","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2098","41.306878","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2099","41.306910","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2100","41.307243","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2101","41.307492","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2102","41.307514","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2103","41.315272","192.168.42.42","44.209.129.182","51969","443","TLSv1.2","","180","0x018"
"2104","41.327145","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2105","41.327375","18.161.229.62","192.168.42.42","443","51967","TLSv1.3","","1424","0x010"
"2106","41.327414","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2107","41.327745","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2108","41.327870","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2109","41.327892","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2110","41.328244","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2111","41.330130","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2112","41.330172","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2113","41.333905","192.168.42.42","35.188.42.15","51958","443","TLSv1.2","","85","0x018"
"2114","41.333961","192.168.42.42","35.188.42.15","51958","443","TCP","","54","0x011"
"2115","41.339248","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2116","41.339621","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2117","41.339649","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2118","41.339995","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2119","41.341186","192.168.42.42","35.186.227.140","51961","443","TLSv1.3","","663","0x018"
"2120","41.342936","192.168.42.42","192.168.42.129","63764","53","DNS","","103",""
"2121","41.343376","192.168.42.129","192.168.42.42","53","63764","DNS","","103",""
"2122","41.344374","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2123","41.344413","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2124","41.357404","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2125","41.357625","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2126","41.357660","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2127","41.358623","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2128","41.364748","18.161.229.62","192.168.42.42","443","51967","TLSv1.3","","1424","0x010"
"2129","41.364777","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2130","41.364814","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2131","41.365118","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2132","41.365141","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2133","41.365494","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2134","41.373125","192.168.42.129","192.168.42.42","53","57574","DNS","","142",""
"2135","41.374753","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2136","41.374794","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2137","41.374837","44.209.129.182","192.168.42.42","443","51966","TLSv1.2","","312","0x018"
"2138","41.374997","44.209.129.182","192.168.42.42","443","51966","TLSv1.2","","123","0x018"
"2139","41.375017","192.168.42.42","44.209.129.182","51966","443","TCP","","54","0x010"
"2140","41.378443","192.168.42.42","192.168.42.129","51830","53","DNS","","78",""
"2141","41.378872","192.168.42.129","192.168.42.42","53","51830","DNS","","142",""
"2142","41.388075","192.168.42.42","192.168.42.129","62659","53","DNS","","78",""
"2143","41.388254","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2144","41.389873","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2145","41.389903","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2146","41.389998","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2147","41.390371","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2148","41.390399","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2149","41.390747","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2150","41.394372","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x010"
"2151","41.394403","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
"2152","41.394745","18.161.229.62","192.168.42.42","443","51967","TCP","","1424","0x018"
"2153","41.410748","18.161.229.62","192.168.42.42","443","51967","TLSv1.3","","1424","0x010"
"2154","41.410777","192.168.42.42","18.161.229.62","51967","443","TCP","","54","0x010"
